product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
89f46d1e213867388c2fac6078f5c06d,fashion_roupa_feminina,43.0,754.0,2.0,500,16,2,11
37c8b2425c9c0455491b06ad8671c224,cool_stuff,57.0,1255.0,4.0,198,17,9,15
1dcd65bb5dd967d7b4c6b0223cefb838,,,,,9150,33,30,44
8de2d2a80d4900fc699d4f52fbe8c43a,utilidades_domesticas,27.0,868.0,2.0,500,22,16,16
743faa1bbabdf4abcbd2443fcc33fca9,utilidades_domesticas,41.0,687.0,2.0,950,27,30,27
5ec9cc4e1217d387b9fedfa362b7bc24,automotivo,56.0,1310.0,1.0,3750,42,19,25
d24659126d5bbd0b1bacba3e8d17a978,esporte_lazer,32.0,513.0,3.0,250,16,6,20
88316766399e9545cb650c3ab70208a0,fashion_bolsas_e_acessorios,42.0,361.0,1.0,100,17,3,12
7c1043bb5837db0c6bc1953419a18628,papelaria,59.0,495.0,7.0,800,22,7,15
dfa872802d781798321a10f1ddadea82,construcao_ferramentas_seguranca,58.0,1720.0,3.0,200,17,7,17
593236d0ff46b4299b4787fb8d43f7f0,industria_comercio_e_negocios,44.0,1396.0,2.0,7225,16,103,25
984a3b9f9bb4c8feb319da951212696e,cool_stuff,20.0,740.0,1.0,50,40,30,50
2a27bdf5d36c733df107a86e44370254,beleza_saude,52.0,1976.0,3.0,425,20,9,18
060ea530ba6184d49f7b1cc031c4c97e,cama_mesa_banho,54.0,383.0,1.0,950,50,5,50
60e68dc2013929af2b3b5408e2da87fd,brinquedos,52.0,397.0,5.0,550,32,11,20
28a4dc65b49348e9de7f1aa7bfbabfd8,eletrodomesticos_2,59.0,319.0,7.0,14350,41,55,31
b1060f179d7f706565e347fbe00bf1b8,beleza_saude,32.0,1046.0,1.0,328,20,14,18
f66bfba86b78fa48e0834bb209e1555a,cama_mesa_banho,32.0,306.0,1.0,1950,58,15,46
74c94099baac38d7d352195da981626a,beleza_saude,36.0,642.0,1.0,700,16,40,11
270c3d76b5efb36480487920cec3e167,eletrodomesticos,57.0,335.0,1.0,1250,22,11,20
f911903162e5c7cfa48e5b803068b091,construcao_ferramentas_construcao,56.0,290.0,2.0,400,20,5,20
3a9705b35192e14929ed984f99ae4f65,esporte_lazer,55.0,936.0,3.0,2320,63,33,17
96bcd2d5266412b1a43593fe5b904536,ferramentas_jardim,41.0,394.0,1.0,2700,16,30,25
c20fbbd4ccf2f7da70e150689a6a905f,perfumaria,47.0,723.0,1.0,455,21,15,17
e8221ea20065e9f3bd2efda98b807cd3,fashion_bolsas_e_acessorios,38.0,366.0,3.0,150,16,6,20
9b76503b35ee45adf532e291d5c7de0d,cama_mesa_banho,51.0,115.0,1.0,2200,45,25,35
049b55359c60ea6403938b9e408f40b8,cama_mesa_banho,49.0,297.0,2.0,1400,37,23,35
e6d528652daa9f45b90b855c0596bfbf,casa_conforto,55.0,200.0,2.0,450,45,15,35
386486367c1f9d4f587a8864ccb6902b,cama_mesa_banho,54.0,120.0,1.0,835,40,9,33
84db874a1a2d895b0eece26cc9bb3dd3,cool_stuff,55.0,418.0,2.0,1250,36,16,24
483df9288035696f34225a7047591d13,informatica_acessorios,34.0,2457.0,1.0,550,26,17,17
fac0337908b983ba98c810f03d25f278,cama_mesa_banho,49.0,729.0,1.0,3850,20,30,30
0de11423be68ad641c9be1135450074c,cool_stuff,63.0,877.0,6.0,7000,22,52,27
d4de08feff9533e02efa79613935336e,cama_mesa_banho,53.0,681.0,1.0,1250,19,17,22
91e6a181c1ebe734ab459822cee89763,relogios_presentes,47.0,528.0,3.0,850,48,16,25
b687f7d54b34a215172bf55f9584584a,ferramentas_jardim,49.0,374.0,1.0,900,30,10,20
7e34dea6bf1b26c294d48bfc3fa41d9e,fashion_underwear_e_moda_praia,63.0,3140.0,11.0,400,16,5,11
af8215adef2df1e9e66642f159e81e55,relogios_presentes,52.0,585.0,1.0,400,20,11,19
644ede1cd3a7b877de774c66fd4abc78,esporte_lazer,52.0,682.0,2.0,1100,24,16,15
8bfd18c7b7358231b2a3f9ae98eed105,ferramentas_jardim,57.0,365.0,6.0,850,24,13,18
35255921c732e0e9319097469d856cd5,relogios_presentes,54.0,630.0,6.0,400,18,11,15
ed9b924bdbd0fd22c60aba6dddfbb6e5,audio,60.0,1046.0,1.0,675,22,9,16
7a33d7a1a85cb7db38bacbcc212a6013,beleza_saude,56.0,483.0,2.0,175,19,12,13
32f186a3f6239888c37adf90db857098,alimentos_bebidas,57.0,1322.0,1.0,1350,18,17,16
505bdfe93e66810bd2dfd42bcc61976b,informatica_acessorios,60.0,1503.0,5.0,588,20,17,15
216b222c2a8c6918d4203f3cbefb8568,utilidades_domesticas,41.0,897.0,1.0,450,20,10,20
bc86251d831265a9937ccfccecd6c224,automotivo,59.0,867.0,5.0,1500,68,9,33
d6d759f5b4285a0cc72404efa8c19632,esporte_lazer,25.0,267.0,2.0,1550,35,30,40
b3bcd6f54c943fecf8f51e0b988e5cc9,beleza_saude,46.0,1969.0,1.0,683,31,16,16
2a763f02c6a7a8ab7c1be0460ff891d0,moveis_decoracao,53.0,575.0,1.0,2500,35,9,25
fc37e09bb4dadd1eef5e92e954b1c72e,bebes,51.0,1243.0,2.0,500,30,6,23
ffc9d90bae2127e6a6ce6d6654267ebd,esporte_lazer,52.0,1113.0,2.0,300,20,34,44
9746ab6f7694c5e2fc9fe14befbb5c18,beleza_saude,44.0,820.0,1.0,350,16,16,15
c8149a123a4dccdd873b3de1e7867bba,cool_stuff,51.0,425.0,1.0,250,16,12,11
0eb8e03d4ef83152c4642b606b5bbdec,moveis_decoracao,47.0,348.0,1.0,2900,40,10,35
3f9d819e1669be4865fdcd717968bb4e,informatica_acessorios,23.0,1036.0,2.0,200,16,2,11
bdb0b11a36aed4d0d862a7037c838560,telefonia,45.0,742.0,3.0,383,16,12,13
464383c22e65860826cf78650fe0f4e4,consoles_games,49.0,781.0,5.0,200,16,16,16
9ead3847aad283a0842bde7ad9a9e7b3,informatica_acessorios,56.0,1173.0,1.0,1300,30,16,16
c4df35b0ef8a1996cd7118d81c1632ad,bebidas,44.0,744.0,1.0,4300,16,15,11
13387d462f74993d258b62f8f85fd9b8,beleza_saude,53.0,2610.0,2.0,150,16,7,12
c244b71b9f393724eaf2792a96427931,moveis_decoracao,59.0,589.0,1.0,400,17,8,17
f303e2cdf0967ef1a153d12f2685d280,cama_mesa_banho,58.0,262.0,1.0,1400,25,10,25
e1bb819e98ca4d6153c28872921f171e,automotivo,56.0,1108.0,6.0,450,20,15,15
cc68bcd2a2720e95aef8b6cb71f62ed9,esporte_lazer,54.0,660.0,1.0,154,17,10,13
88d1ed18fd38fa0ffeeb4b517ca42a9d,utilidades_domesticas,55.0,132.0,1.0,470,21,23,21
671446e8e3aa3df1eca47b6c354a2921,,,,,5500,33,22,33
d400b62525c30cb8ec0786613bb0d93f,eletroportateis,58.0,613.0,1.0,650,16,10,16
9fa0c72476690fbc66bcacc498fe7fd6,informatica_acessorios,34.0,1122.0,2.0,100,18,11,14
1fa4ef78e1b8f0afea31e4ae9578affd,cama_mesa_banho,55.0,739.0,1.0,1600,40,20,20
e619ceb6b2a4196772ddaa5c6e0368a7,moveis_decoracao,52.0,646.0,1.0,400,16,30,20
4079a95ae53890e5c268117864020aa8,cama_mesa_banho,60.0,298.0,1.0,2350,33,7,37
3e12358032a6a599d25d9fd630cec2e1,utilidades_domesticas,52.0,1301.0,1.0,975,31,12,21
9ff668529410eefd5bca723acb4834c1,moveis_decoracao,59.0,439.0,1.0,1800,30,6,20
ebf6a0215aa3523486a430e93f6d56ec,cama_mesa_banho,54.0,687.0,2.0,1150,32,5,30
a878ce3514b37e8bfeac8f881438b775,cama_mesa_banho,58.0,678.0,1.0,1250,19,17,22
ae6476ef6cf588ccb0bd009b62359b97,beleza_saude,60.0,950.0,2.0,1300,42,12,20
f0ea71b6e2ab4cb3bd8f5ba522a25a56,,,,,1300,30,20,30
fedccbd5e370e8ddb7aae6fb4cb70347,,,,,1200,20,20,20
38650206798cd31f659906705a0eff70,moveis_decoracao,58.0,275.0,1.0,1800,45,14,35
43267ceb81c34b7d49decd624671ccfa,ferramentas_jardim,54.0,2155.0,1.0,509,17,13,13
0011c512eb256aa0dbbb544d8dffcf6e,automotivo,58.0,177.0,1.0,100,16,15,16
61a53738adc5c0e8d243553320f9ba1c,esporte_lazer,59.0,1104.0,1.0,8809,52,52,17
ef1c1ac9af94321c7af51e984279cb6b,construcao_ferramentas_construcao,58.0,138.0,6.0,14900,48,30,48
457953cd3ce26e8f7c9037bfb9e19b14,moveis_decoracao,56.0,296.0,2.0,1050,100,7,15
54af11c815f92135fb554bd9c97dd418,cama_mesa_banho,57.0,520.0,1.0,950,29,10,25
5657897eec3381c5a9aaf19be83f16e2,cool_stuff,35.0,377.0,2.0,500,19,17,25
afb0d399cb1dec68de437eec41c94fad,telefonia,58.0,733.0,6.0,100,18,6,14
73c15f15e628e4ec389e0ed1cec48b15,cool_stuff,45.0,3033.0,5.0,12400,35,35,50
37d2e3656244fd840ebd0460360455cd,papelaria,36.0,215.0,1.0,700,45,10,31
25a675783383c8e0aa707b7e9063c925,relogios_presentes,39.0,700.0,2.0,253,18,11,13
0f2ee8171adfc13c81f69ff4dcb2b635,beleza_saude,45.0,1194.0,1.0,1413,40,16,31
e73a764ace9b74b912bea28a731f60e0,moveis_cozinha_area_de_servico_jantar_e_jardim,57.0,354.0,4.0,1150,27,15,16
f3979f97b4913d696bbe9c7c425c5e4e,bebes,36.0,654.0,3.0,18667,88,28,67
67ff96903c597ba4b1d7f668734bc3a4,construcao_ferramentas_jardim,34.0,376.0,1.0,65,17,12,17
49c8221f68acec04f84cc22c58be6c5a,pet_shop,54.0,947.0,4.0,700,36,12,30
5e6248437b2668bba62c0fdd71eaf72d,ferramentas_jardim,42.0,567.0,3.0,1075,34,31,34
d8160f4d642dacdcdb00f26b434a6033,pet_shop,42.0,244.0,4.0,4050,30,53,30
96341c5bd303e04bee20bcd01431dfaf,artigos_de_festas,60.0,430.0,1.0,200,16,6,11
8375cac77900898b899b33ef7b966bb0,cama_mesa_banho,35.0,2618.0,1.0,1200,16,22,11
e13cf83849f5e6cf2b946de4ca48bf2c,pet_shop,57.0,651.0,1.0,500,25,15,20
d48782d1a53a65a84d63efd6aabd4f03,construcao_ferramentas_construcao,38.0,409.0,2.0,8817,43,24,47
25a048d00b596eeac27424b4e897f07e,musica,50.0,364.0,2.0,100,24,11,16
914a1be6110e7ce3289dbf55ec0d9704,cool_stuff,58.0,989.0,1.0,2050,42,25,15
4cbccd77b25ad10677a460380987eaf3,moveis_escritorio,42.0,2115.0,1.0,13600,58,28,58
00a985c524adbb97a4211e4ce17aabec,telefonia,58.0,734.0,3.0,250,17,4,12
ae4a8a8e8a8f8850c720e68c182b1625,eletronicos,60.0,300.0,4.0,24050,80,30,60
dbbda25f6b7c74669cf2203b2e3139a0,beleza_saude,59.0,1935.0,3.0,300,27,11,15
ba3fea9ec13fb882dda6c9e4295d9130,relogios_presentes,55.0,266.0,3.0,667,20,17,18
29ea1bc54f78267f6e85b9c99c93e12a,construcao_ferramentas_construcao,58.0,339.0,1.0,7100,29,8,29
f50df9b142a624bf4c4d8495489a207e,brinquedos,60.0,804.0,1.0,600,23,25,20
f0a8b25a0a4f80f60eed4e1fdc3d477c,beleza_saude,59.0,374.0,2.0,1450,38,31,24
121b9686b9929855d823981fc655a6fe,utilidades_domesticas,55.0,747.0,1.0,6250,53,23,28
c2aedc6c0521b9c1fd928f2b2375d5d6,telefonia_fixa,28.0,1252.0,3.0,400,20,30,11
0a2fff0d95ef3bbb7dffc618f9542ba9,relogios_presentes,26.0,567.0,1.0,283,18,12,13
e792f2bb275bdea9b6076c2acbb5abcd,perfumaria,47.0,1090.0,1.0,850,16,14,11
60bb4500843105345ef9541e59a7a87a,cama_mesa_banho,58.0,871.0,1.0,1200,40,10,37
7ffd59e4a33610e863f39cd3040ae7b1,automotivo,48.0,557.0,4.0,350,44,17,30
20d672f52195d2c20168f758a77303d6,automotivo,51.0,93.0,1.0,200,16,15,15
3b2d98c62a89221177c0f6213256816b,telefonia,55.0,316.0,2.0,150,16,4,11
9dbf7eb5228b2070008a2e331b114512,informatica_acessorios,35.0,1101.0,1.0,250,42,2,30
5ad04927f75f1ec98ff4458470452b01,malas_acessorios,41.0,1047.0,1.0,2240,76,10,14
bdf5efab9b8b85e6a49603007646f763,livros_tecnicos,25.0,2021.0,1.0,213,21,2,14
e000ecbb2e86143e74b3b2c3cf15f21e,brinquedos,60.0,196.0,4.0,1150,30,30,30
19d97e807df39d7af6311ba423eaecc3,cama_mesa_banho,59.0,273.0,1.0,8850,16,10,16
dd7c7650c31d56afe11234bfd0a1e1ea,moveis_decoracao,58.0,1969.0,2.0,3000,69,11,11
46fd22a153db867285b826a2c62b446b,utilidades_domesticas,58.0,803.0,3.0,10900,71,25,45
b6665355b9d865e088250a5c8d7b36c1,brinquedos,58.0,246.0,1.0,300,37,20,20
29c131c43e662b738339aafcc0ba00fc,moveis_decoracao,32.0,926.0,1.0,600,17,17,17
b415213dee0b8051901b7ebe5a6b99f4,fashion_bolsas_e_acessorios,51.0,1081.0,1.0,415,23,19,18
6af5a2183cea4408f4292dd86be5f667,brinquedos,54.0,457.0,1.0,400,30,10,20
296ae6fd1ff55a39b63dbbb3ea7a36a0,cama_mesa_banho,59.0,796.0,3.0,8150,50,20,40
5ade9eaa68986ae388b9d6ba2aa185e8,moveis_decoracao,60.0,956.0,4.0,5250,66,15,33
aff4c4ee166f76b66595e0bcfb983d5b,consoles_games,49.0,472.0,1.0,700,20,15,20
21e72a490cbe93ed7aa675d2b1ae105a,informatica_acessorios,53.0,240.0,1.0,650,34,15,15
913dfadde395f6049127173cfbb96121,informatica_acessorios,24.0,718.0,2.0,200,41,2,29
17d4764518c5a017b128060439d1559f,cool_stuff,44.0,854.0,3.0,1000,35,28,16
31eb78f384a585823382f8963cdf5849,papelaria,57.0,223.0,4.0,1500,60,20,29
91ad72a5e0313d764d9603f18f2c3658,telefonia,59.0,486.0,1.0,253,20,10,18
85f17a3ccc10ef41645833b7074f3d63,papelaria,42.0,148.0,4.0,800,29,10,25
cedc0a95516e84ab083db0319e55003f,automotivo,58.0,1590.0,4.0,7350,24,69,53
ca078ba5884f07fd8e2ec7f7b13556f1,moveis_cozinha_area_de_servico_jantar_e_jardim,60.0,356.0,1.0,4400,27,27,37
01cf8c7364048b4b6ed0fe400667054d,brinquedos,42.0,241.0,1.0,1200,30,16,20
c20e9c8a7361bfa0d6530ab73075921b,beleza_saude,49.0,1216.0,1.0,1600,20,20,20
d88cd106d68ac93feccee719004d247d,informatica_acessorios,25.0,153.0,3.0,250,16,15,15
1ecaa47c3ade7f098ca5dd97e8dcb018,telefonia,54.0,653.0,1.0,150,19,3,11
212cc0fa7359ab242a697a03a574f719,,,,,200,16,2,11
233ad2cdae25fbf46f0d090b678d23f4,market_place,53.0,213.0,3.0,775,35,9,15
6a944207f516a3e570fb1205489438bf,brinquedos,63.0,784.0,1.0,300,20,7,20
2fffbf105cbbc6e86144f00ecf571635,beleza_saude,41.0,763.0,1.0,150,20,10,20
6b7879a37ac2dbe5289a16706e859870,,,,,950,45,12,30
606bfa78f6209099f25529bb1211522f,moveis_decoracao,40.0,241.0,2.0,4000,52,6,52
2039ecc2a76b653fb536a86a570e66d8,esporte_lazer,57.0,407.0,1.0,500,20,6,15
59911136c59b2dd04ddce80d592b55f3,esporte_lazer,31.0,447.0,1.0,100,16,6,11
af76a54b712e9cab85d2824e96c56ff8,automotivo,60.0,505.0,3.0,200,24,2,17
201ec8e4fb8456dd06265be68eb419a7,moveis_decoracao,52.0,1743.0,2.0,800,68,8,13
dcfe76be1e1036cb99e5d8bdc2a1b1c9,esporte_lazer,26.0,3694.0,1.0,300,20,10,15
b9fc59d07b4a88505e53e11d17097cef,esporte_lazer,58.0,1042.0,1.0,2000,28,8,15
6acf371d62b424190897033ef93947bb,telefonia,25.0,1052.0,5.0,300,16,7,11
ca17b18b38db6e0d2c33d362322f2a06,livros_tecnicos,32.0,2228.0,1.0,1900,30,6,30
2b250e4c796f4ce9da7ee0465bd1b574,musica,43.0,656.0,2.0,783,16,8,15
6c90c0f6c2d89eb816b9e205b9d6a36a,informatica_acessorios,41.0,260.0,1.0,775,21,18,26
a98ce95e720b49857fedbcfbdf21e8de,utilidades_domesticas,55.0,716.0,1.0,1400,25,35,35
1cac2c9aee1db62c108da2205880e09c,utilidades_domesticas,55.0,536.0,1.0,600,28,18,17
588e30c9b715a9158d6431ae94c25fea,fashion_underwear_e_moda_praia,40.0,549.0,3.0,200,30,30,30
2a9b9ab4785e67b8ff4f1e6fcba1de7e,utilidades_domesticas,44.0,919.0,2.0,1000,29,19,21
a5170485f5eec8e991a69da0231fd5c5,utilidades_domesticas,50.0,379.0,1.0,1100,25,22,21
20ee98f10c16f05a43db060ab1cbfd7e,fashion_calcados,48.0,375.0,6.0,100,29,7,16
0fa0bd7ef862a1a28d6cd9701fc97f6c,instrumentos_musicais,50.0,1053.0,1.0,400,19,11,19
72bb19eb8886399d5a46785146792ba7,utilidades_domesticas,59.0,889.0,2.0,250,20,5,16
613d093272cb8f74f25a01e430155a6a,agro_industria_e_comercio,39.0,326.0,1.0,1050,38,41,39
44e8945e17aef03daaecbc4bbab7f730,,,,,200,16,2,11
680ca98a72aa9722523fa2006f858f77,fashion_bolsas_e_acessorios,48.0,248.0,3.0,300,30,26,22
c293414ca6dacfb6085739783def4ef6,brinquedos,52.0,706.0,4.0,2450,23,7,23
01b154ceb5457897eb28b9e549f28219,papelaria,54.0,447.0,1.0,400,25,10,17
d0f5d2822e06a19526cb384022af2a9a,moveis_decoracao,55.0,743.0,1.0,2200,34,8,22
2d6676e04aac85ce66dcf8d0529f4012,perfumaria,46.0,458.0,1.0,500,20,12,15
f1202530b474dade246e7fe77cdda463,cama_mesa_banho,58.0,373.0,2.0,1700,34,10,34
95e18e6f72e096de84ad972456780aa0,beleza_saude,49.0,166.0,1.0,325,25,10,13
5b4341a1e617e4d33c3305158ff03c69,esporte_lazer,36.0,1581.0,1.0,150,18,7,14
da86f2cc2faf840b7b86390726b88905,perfumaria,37.0,107.0,2.0,200,22,3,11
13191128a8f50089d2ed9b7a25dc21df,construcao_ferramentas_construcao,56.0,1087.0,4.0,6250,55,14,44
95f2828625576b34ab861ef4b029a7fd,fashion_roupa_masculina,33.0,939.0,2.0,950,40,6,35
e9f4a2b16f44a27e454037659cceb20f,automotivo,47.0,84.0,2.0,200,32,8,26
1eb44be9d824d20602d68a0f3346d8d7,cama_mesa_banho,55.0,148.0,1.0,6200,35,15,25
af5dce27d2097e3cbfeb25ad9eac092c,cool_stuff,52.0,330.0,1.0,1650,33,44,19
3abf2d4698bf245577543ea01d9c7f16,,,,,200,22,14,14
33202a8e7a645388c41ed714203d7131,alimentos,45.0,911.0,1.0,3350,20,21,20
99d1f27bf9ea0392ab69d0203c6efdc4,perfumaria,60.0,1772.0,1.0,150,16,16,15
b7f70c625521ad94f77e9aa1218fd9fa,pet_shop,60.0,1614.0,1.0,2900,83,82,12
99b4596b82b6f75d453160c9c75e01f4,artigos_de_festas,36.0,378.0,1.0,1550,23,17,18
096b3aa9d2c93af82434f196a713ad74,automotivo,53.0,366.0,1.0,5750,30,19,31
9e3fb85220e7c0d45fab9a93288ec717,automotivo,52.0,1304.0,1.0,200,18,9,13
29589c613b8c17e6fe91da9af08ed148,automotivo,45.0,736.0,3.0,350,25,10,20
e834949329e7a91948b7c8a01f508b6d,papelaria,51.0,59.0,1.0,100,16,5,16
1fceb6597ec80646345b1d8517b48cb2,malas_acessorios,42.0,413.0,1.0,700,16,30,20
9a3d13559997d2639ebd02e75913b799,beleza_saude,51.0,495.0,1.0,233,18,16,14
35c5e00f6a23366ce44aaedc05da015d,esporte_lazer,41.0,194.0,1.0,100,25,20,20
ca26080d8f0fa848c329fe732f5e34e8,,,,,1800,25,25,25
bae8ac5e125a98fe445bc17714104709,malas_acessorios,57.0,455.0,3.0,10700,40,100,16
bfd9a39f1774d4ca8773f1f42f09d187,bebes,60.0,849.0,5.0,750,50,5,40
1a2ece70966710dec441aa587993b5b4,,,,,300,27,5,18
59f8cb217c16b9d838ab8f6d92fd2eea,automotivo,32.0,1313.0,2.0,250,18,19,15
b73e7ccdd22c0bb891a93ec7d80b717f,esporte_lazer,44.0,233.0,5.0,461,18,10,14
3647983375e701c3f089068b5fc0cf98,automotivo,60.0,1146.0,1.0,4000,65,25,25
1cb4e06ac5f21ccde771561d17ec0afb,cama_mesa_banho,50.0,353.0,1.0,1250,16,10,16
f7740e5b4337a3cc4a8a204553101a85,beleza_saude,43.0,876.0,2.0,543,30,12,16
0776155007ad20447a0b0f91d4aad644,alimentos_bebidas,42.0,2263.0,6.0,1000,28,13,13
0ca31cd8916e06a977f3596faddc6852,automotivo,60.0,703.0,6.0,9050,56,11,32
a928a2cfd4d897610150b956e89a4e56,cama_mesa_banho,58.0,774.0,1.0,1550,32,8,29
bfae0d55eef43da69474aadac456cbe4,esporte_lazer,56.0,1494.0,1.0,300,20,20,20
5f4bceafafc1903556735cb7f2842e78,,,,,200,16,2,11
8ce6ed44410ccff5e5437f5d1ec012e4,beleza_saude,47.0,886.0,4.0,500,30,14,16
1c12e2e95f36322f3a5ab8153a76bd73,utilidades_domesticas,52.0,303.0,2.0,9900,61,31,31
64cb768ce668c3df58334a28d528b754,brinquedos,41.0,517.0,1.0,875,65,23,20
3932e37f1f658768ac53fbe680f145bc,cama_mesa_banho,60.0,850.0,1.0,1100,40,10,30
4b232d5c1ec0ae0d9cc9529b97d75984,instrumentos_musicais,56.0,349.0,3.0,200,16,12,20
f99af3a3d10f7a52df7eb10abd1b72be,telefonia,55.0,880.0,3.0,50,18,6,11
bb9aa579b534cb9d96b38fcac94759b6,eletronicos,55.0,1702.0,5.0,750,21,10,14
75f3ef6a5cb0f2d5aeef15925f0ccf69,consoles_games,50.0,429.0,4.0,530,18,24,18
a24b0a4730a6f5b13a3502fb5065a814,moveis_decoracao,50.0,314.0,1.0,400,40,15,40
d6637aee74ba05e42bc17a047c335209,beleza_saude,55.0,1181.0,1.0,250,16,11,14
aea9f47e0e6dea45f3ad01ce4528f1bf,esporte_lazer,49.0,375.0,2.0,2000,20,40,30
1fd68fefef8ff576fc3fac7db97f67f1,cama_mesa_banho,53.0,558.0,1.0,2400,41,11,36
ce87eb0f80420c505b53adef21bf93d6,livros_tecnicos,18.0,612.0,1.0,500,23,2,16
f997c8ca952938be7b2d487f761c7e76,telefonia_fixa,50.0,78.0,1.0,99,22,3,16
aea89e156fe6705b458e900a8790af90,esporte_lazer,45.0,179.0,1.0,1150,16,12,12
dd1b2eb34840957a13204dd3dbc588bd,cool_stuff,52.0,673.0,1.0,175,30,20,25
cffa43acc63e8225bb6889f3c3bd74e3,beleza_saude,57.0,991.0,1.0,217,17,13,15
a2b35668d3b4c6f34b35c9f702ecc5b9,fashion_bolsas_e_acessorios,42.0,831.0,1.0,100,16,5,16
5773723f7819ffb88c5c758f8f8c183c,perfumaria,54.0,909.0,2.0,700,20,20,20
bad25f9c179bd093af5ce28af7fd40f5,informatica_acessorios,36.0,218.0,1.0,900,30,14,11
9291234bfd76d396f56b5175d435dd84,moveis_decoracao,40.0,274.0,1.0,200,27,10,12
f5287cac0d71b68c9cbf57fe0e19181e,automotivo,49.0,199.0,1.0,2800,95,7,33
83ef44e104d09603c783f1cc00cff82a,relogios_presentes,58.0,591.0,1.0,500,16,11,11
8792f8b694229e5627aa6a15cf912052,utilidades_domesticas,48.0,204.0,1.0,1150,19,22,19
de7d3a484ee73d0be8b0b3518f910201,esporte_lazer,56.0,1100.0,2.0,300,30,20,40
b4c8d3313b98fd124a787b571ac94148,utilidades_domesticas,58.0,102.0,1.0,200,30,40,30
11970aff9a8cf29a520127d0d8100901,moveis_decoracao,53.0,1750.0,3.0,2550,105,3,70
c24f692e0f20f854c24c31517610ba7c,telefonia,54.0,1057.0,6.0,200,18,3,16
c8aa3a6754ab1ad362858eca26f58c8b,cama_mesa_banho,64.0,409.0,2.0,10900,45,15,35
9b393d3360316521a943267765a47fbf,beleza_saude,52.0,572.0,1.0,300,17,14,14
d3f4f3de0f4576184674937d1e9cecca,brinquedos,51.0,122.0,4.0,450,20,31,30
53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,33.0,523.0,3.0,584,16,11,13
9b191ab94826390cd135c837fb7bc881,cama_mesa_banho,56.0,729.0,1.0,2700,20,30,30
b5075db67f027daed66cc97a6626a7b8,cama_mesa_banho,58.0,663.0,1.0,4200,34,10,38
9ce90721c582bede1c152150a883b801,brinquedos,54.0,240.0,1.0,300,20,20,20
4a0c2a56e65c941a0bb9874c47dd66d8,cama_mesa_banho,58.0,2375.0,6.0,1400,30,20,26
a56af7192032f295ac582a2d70e4caba,telefonia,57.0,1887.0,2.0,600,23,18,20
6b1b29dd58c0342e04f9063e070bd6ac,cool_stuff,52.0,894.0,1.0,2250,34,52,30
361b81e3cae3b21bd0119793c5399717,artigos_de_festas,45.0,499.0,6.0,4500,102,12,12
66b5f91356d928ae807ab4ee547f5e3e,pet_shop,47.0,115.0,6.0,500,20,20,20
61aa436324fa31453598a454e10b2cb7,esporte_lazer,55.0,800.0,1.0,900,23,18,18
97593959fc8ee0c67ac6c5a33fe61f4b,relogios_presentes,55.0,943.0,4.0,450,16,11,12
96f6baf4d6a2f7c90932573600903489,casa_conforto,30.0,503.0,1.0,700,18,12,18
1e56c680b07833e85fec6904b2c7e4b8,pet_shop,58.0,502.0,4.0,200,27,9,26
1ac09f60f3c3bc2021c637ef23fa3248,brinquedos,31.0,735.0,3.0,600,20,20,20
e4003447524c275bcd706d07068b3f3d,telefonia,25.0,287.0,1.0,75,19,3,11
d389bacae4eb98af95b782dae3b7f03a,relogios_presentes,50.0,589.0,2.0,600,19,10,15
73deb4d29b1361deb8e78b75478f210e,esporte_lazer,60.0,1596.0,3.0,750,30,11,20
baf76b06184501269d8e44228cc940ac,automotivo,60.0,332.0,2.0,100,16,5,16
c2df3d01bc5d236c85400b0d432bf97b,consoles_games,15.0,728.0,1.0,110,17,2,14
98600823ba81f3ba76386dac7c31ee06,beleza_saude,47.0,1115.0,3.0,125,24,12,20
036734b5a58d5d4f46b0616ddc047ced,telefonia,58.0,751.0,5.0,300,17,4,12
e29f2f8197f332ab172ad9ea6566853d,informatica_acessorios,59.0,445.0,1.0,133,16,12,15
dd7a209a646c04c176d7e9e9c855eeac,esporte_lazer,51.0,546.0,3.0,750,23,28,38
e7ef7e0bc312196681f8304cf7ddd92e,automotivo,37.0,269.0,3.0,6700,70,25,22
893c4e4b07dcb5a590645ddeb8894cb5,moveis_cozinha_area_de_servico_jantar_e_jardim,60.0,137.0,1.0,16900,40,30,40
2954628cc646e129a849918ab2b366ee,automotivo,59.0,651.0,5.0,4200,78,4,47
71685103d269d757074595a20bb82211,telefonia,60.0,776.0,6.0,100,17,4,12
bc7496ccc90a64c022a56021c65c9cda,utilidades_domesticas,28.0,238.0,1.0,150,26,16,16
c1b555c58d48d228480072f1492cc14f,cama_mesa_banho,42.0,331.0,1.0,550,23,37,35
a22f707cfd269773138c3bf3a43f6180,moveis_decoracao,25.0,253.0,3.0,7000,25,25,25
b98546b83abd474d9517e36a1eddbc22,esporte_lazer,56.0,617.0,3.0,1100,32,9,21
13ccab6df565f4b742fcd81031be9aaa,brinquedos,44.0,1250.0,4.0,3850,35,26,41
1860b96949f9ff0adcd5e2c340d32e12,automotivo,51.0,966.0,3.0,800,21,8,14
87aa68bb4f8c5d53b7a6a496ce10d86c,pet_shop,55.0,703.0,1.0,1500,50,30,33
